dtp_id,h3_r8,h3_r9,coord_valid,has_traffic_light,has_crosswalk,has_unregulated_cross,has_regulated_cross,has_bus_stop,has_roundabout,has_bridge,has_underground_cross,has_school_nearby,has_residential,has_gas_station,has_camera,is_intersection,is_open_road,poi_count_from_data,traffic_lane_amount,dtp_traffic_lane,traffic_area_width,wayside_width,sidewalk_width,center_mall_width,lane_width_m,has_sidewalk,has_center_divider,is_multilane,dtp_lane_normalized,srf_code,tr_area_state_code,cmall_type_code,cut_code,cut_pr_code,distance_to_intersection_m,distance_to_crosswalk_m,distance_to_bus_stop_m,poi_count_100m,poi_count_300m,crossing_density,stop_density,speed_limit,road_class,landuse_type,h3_res,cell_id
502778427,8811aa68e1fffff,8911aa68e0fffff,1,,,0,1,0,,0,0,0,1,1,0,1,0,3,2.0,1.0,160.0,0.0,22.0,0.0,80.0,1,0,0,0.5,Асфальтобетонное,Заснеженное,Разделительная полоса отсутствует,Прямая в плане,Горизонтальный,,,,,,,,,,,8,8811aa68e1fffff
502485627,8811aa6959fffff,8911aa6958bffff,1,,,0,0,0,,1,0,0,0,1,0,0,1,5,5.0,3.0,214.0,12.0,0.0,24.0,42.8,0,1,1,0.6,Асфальтобетонное,Обработанное противогололедными материалами,Разделительная полоса с барьером в виде железобетонной конструкции,Прямая в плане,Горизонтальный,,,,,,,,,,,8,8811aa6959fffff
502495627,8811aa680dfffff,8911aa680dbffff,1,,,0,0,1,,1,0,0,1,1,0,0,1,4,5.0,5.0,197.0,0.0,30.0,12.0,39.4,1,1,1,1.0,Асфальтобетонное,Обработанное противогололедными материалами,Разделительная полоса с барьером в виде металлической конструкции,Прямая в плане,Горизонтальный,,,,,,,,,residential,residential,8,8811aa680dfffff
502514627,8811aa726bfffff,8911aa726abffff,1,,,0,0,0,,1,0,0,0,0,0,0,1,2,5.0,5.0,220.0,30.0,0.0,36.0,44.0,0,1,1,1.0,Асфальтобетонное,Сухое,Разделительная полоса с барьером в виде железобетонной конструкции,Прямая в плане,Горизонтальный,,,,,,,,,residential,residential,8,8811aa726bfffff
502538227,8811aa449bfffff,8911aa449b7ffff,1,0.0,0.0,0,0,0,0.0,0,0,0,1,0,0,0,0,2,1.0,1.0,178.0,0.0,0.0,0.0,178.0,0,0,0,1.0,Асфальтобетонное,Мокрое,Разделительная полоса отсутствует,Прямая в плане,Горизонтальный,146.47530807293137,,104.11889943562477,0.0,9.0,0.0,8.0,60.0,footway,residential,8,8811aa449bfffff
502569227,8811aa7a35fffff,8911aa7a347ffff,1,0.0,0.0,0,1,0,0.0,0,0,0,1,0,0,1,0,3,7.0,4.0,249.0,0.0,40.0,0.0,35.57142857142857,1,0,1,0.5714285714285714,"Асфальтобетонное, с поверхностной обработкой",Обработанное противогололедными материалами,Разделительная полоса отсутствует,Прямая в плане,Горизонтальный,426.0328012526402,,446.18905637297064,0.0,0.0,0.0,0.0,60.0,footway,grass,8,8811aa7a35fffff
502573627,8811aa4499fffff,8911aa44983ffff,1,0.0,0.0,0,0,0,0.0,1,0,0,0,0,0,0,0,0,4.0,2.0,156.0,0.0,20.0,30.0,39.0,1,1,1,0.5,"Асфальтобетонное, с поверхностной обработкой",Обработанное противогололедными материалами,Разделительная полоса с барьером в виде металлической конструкции,Прямая в плане,Горизонтальный,765.0866033637011,,572.9292260550735,0.0,0.0,0.0,0.0,80.0,primary,park,8,8811aa4499fffff
502622027,8811aa6a37fffff,8911aa6a373ffff,1,0.0,0.0,1,1,1,0.0,0,0,1,0,0,0,0,0,6,2.0,1.0,92.0,0.0,32.0,0.0,46.0,1,0,0,0.5,Асфальтобетонное,Заснеженное,Разделительная полоса отсутствует,Прямая в плане,Горизонтальный,145.89700667343982,,110.3031964142928,0.0,10.0,0.0,5.0,60.0,service,residential,8,8811aa6a37fffff
502571027,8811aa71ebfffff,8911aa71eafffff,1,0.0,0.0,0,0,0,0.0,0,0,0,1,0,0,0,0,1,1.0,1.0,0.0,54.0,28.0,0.0,0.0,1,0,0,1.0,Асфальтобетонное,Заснеженное,Разделительная полоса отсутствует,Прямая в плане,Горизонтальный,109.67318885176499,,57.36067026275897,1.0,5.0,0.0,3.0,60.0,service,residential,8,8811aa71ebfffff
502606627,8811aa6257fffff,8911aa62577ffff,1,0.0,0.0,1,1,0,0.0,0,0,0,1,0,0,0,0,3,2.0,1.0,60.0,0.0,0.0,0.0,30.0,0,0,0,0.5,Асфальтобетонное,Мокрое,Разделительная полоса отсутствует,Прямая в плане,Горизонтальный,279.9626686753065,,153.1090088164763,0.0,6.0,0.0,4.0,60.0,service,residential,8,8811aa6257fffff
502477027,8811aa4eb5fffff,8911aa4eb5bffff,1,0.0,0.0,0,0,0,0.0,0,0,0,1,0,0,0,1,2,6.0,3.0,224.0,20.0,0.0,24.0,37.333333333333336,0,1,1,0.5,Асфальтобетонное,Мокрое,Разделительная полоса с барьером в виде железобетонной конструкции,Прямая в плане,Горизонтальный,297.37370299274215,,336.03144008324466,0.0,1.0,0.0,0.0,60.0,service,residential,8,8811aa4eb5fffff
502614227,8811aa7897fffff,8911aa7896bffff,1,1.0,0.0,0,0,0,0.0,0,1,0,1,0,0,1,0,2,2.0,2.0,74.0,0.0,30.0,0.0,37.0,1,0,0,1.0,Асфальтобетонное,Обработанное противогололедными материалами,Разделительная полоса отсутствует,Прямая в плане,Горизонтальный,50.07123218369147,,107.11073671239247,3.0,16.0,0.0,8.0,60.0,footway,retail,8,8811aa7897fffff
502584027,8811aa7b3bfffff,8911aa786dbffff,1,0.0,0.0,0,0,1,0.0,0,0,0,1,0,0,0,1,2,6.0,2.0,226.0,0.0,30.0,99.0,37.666666666666664,1,1,1,0.3333333333333333,Асфальтобетонное,Заснеженное,Разделительная полоса с грунтовым покрытием,Прямая в плане,Горизонтальный,225.84781660743243,,227.64964166968227,0.0,7.0,0.0,2.0,60.0,service,residential,8,8811aa7b3bfffff
502547227,8811aa4863fffff,8911aa48623ffff,1,1.0,0.0,0,1,1,0.0,0,0,0,0,1,0,1,0,3,8.0,2.0,300.0,14.0,0.0,0.0,37.5,0,0,1,0.25,Асфальтобетонное,Мокрое,Разделительная полоса отсутствует,Прямая в плане,Горизонтальный,65.00112216142254,,222.62769885585817,2.0,9.0,0.0,4.0,60.0,footway,industrial,8,8811aa4863fffff
502515027,8811aa6ad5fffff,8911aa6ad57ffff,1,0.0,0.0,0,1,0,0.0,0,0,0,1,0,0,0,0,3,4.0,1.0,145.0,0.0,20.0,0.0,36.25,1,0,1,0.25,Асфальтобетонное,Обработанное противогололедными материалами,Разделительная полоса отсутствует,Прямая в плане,Горизонтальный,218.68398869160194,,217.8143465024731,0.0,4.0,0.0,3.0,60.0,service,retail,8,8811aa6ad5fffff
502802227,8811aa6a85fffff,8911aa6a80bffff,1,0.0,0.0,0,1,1,0.0,0,0,0,0,0,0,1,0,4,6.0,3.0,180.0,0.0,25.0,36.0,30.0,1,1,1,0.5,Асфальтобетонное,Мокрое,"Разделительная полоса, выделенная разметкой",Прямая в плане,Горизонтальный,396.48583278887776,,158.51313463217738,0.0,3.0,0.0,3.0,60.0,footway,residential,8,8811aa6a85fffff
502578827,8811aa7049fffff,8911aa70483ffff,1,0.0,0.0,0,1,1,0.0,0,0,0,1,0,0,1,0,7,4.0,1.0,183.0,0.0,20.0,0.0,45.75,1,0,1,0.25,"Асфальтобетонное, с поверхностной обработкой",Мокрое,Разделительная полоса отсутствует,Прямая в плане,Горизонтальный,162.89109308049834,,148.62474738770402,0.0,6.0,0.0,4.0,60.0,footway,forest,8,8811aa7049fffff
502596827,8811aa46a7fffff,8911aa46a7bffff,1,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,1,1,5.0,1.0,220.0,30.0,0.0,36.0,44.0,0,1,1,0.2,Асфальтобетонное,Заснеженное,Разделительная полоса с барьером в виде железобетонной конструкции,Прямая в плане,Горизонтальный,1293.481202511109,,85.01493360301488,1.0,2.0,0.0,2.0,60.0,path,forest,8,8811aa46a7fffff
502642427,8811aa733bfffff,8911aa733abffff,1,0.0,0.0,1,1,0,0.0,0,0,0,1,0,0,0,1,2,2.0,1.0,74.0,0.0,40.0,0.0,37.0,1,0,0,0.5,Асфальтобетонное,Мокрое,Разделительная полоса отсутствует,Прямая в плане,Горизонтальный,131.55434227473214,,121.22366158715552,0.0,8.0,0.0,3.0,60.0,service,grass,8,8811aa733bfffff
502654227,8811aa4c53fffff,8911aa4c537ffff,1,0.0,0.0,1,1,0,0.0,0,0,0,0,0,0,0,1,3,2.0,1.0,74.0,20.0,0.0,0.0,37.0,0,0,0,0.5,Асфальтобетонное,Мокрое,Разделительная полоса отсутствует,Прямая в плане,Горизонтальный,546.0837680605438,,49.26022050560761,1.0,3.0,0.0,3.0,60.0,service,cemetery,8,8811aa4c53fffff
502685027,8811aa62c7fffff,8911aa62c6bffff,1,0.0,0.0,0,0,0,0.0,0,0,0,1,0,0,0,1,2,10.0,3.0,175.0,0.0,32.0,23.0,17.5,1,1,1,0.3,Асфальтобетонное,Мокрое,Разделительная полоса с барьером в виде железобетонной конструкции,Прямая в плане,Горизонтальный,494.2433224876641,,378.7032202776328,0.0,0.0,0.0,0.0,60.0,service,residential,8,8811aa62c7fffff
502611227,8811aa4567fffff,8911aa45677ffff,1,0.0,0.0,0,1,1,0.0,0,0,0,1,0,0,1,0,3,4.0,2.0,178.0,0.0,38.0,0.0,44.5,1,0,1,0.5,Асфальтобетонное,Обработанное противогололедными материалами,Разделительная полоса отсутствует,Прямая в плане,Горизонтальный,268.6700064264168,,103.0335925190518,0.0,4.0,0.0,3.0,60.0,service,residential,8,8811aa4567fffff
502600027,8811aa4595fffff,8911aa45943ffff,1,0.0,0.0,0,1,0,0.0,0,0,0,1,0,0,1,1,5,4.0,2.0,136.0,0.0,36.0,0.0,34.0,1,0,1,0.5,Асфальтобетонное,Обработанное противогололедными материалами,Разделительная полоса отсутствует,Прямая в плане,Горизонтальный,145.59150114520133,,44.92528215599307,1.0,9.0,0.0,7.0,60.0,service,residential,8,8811aa4595fffff
502610427,8811aa7b19fffff,8911aa7b18fffff,1,0.0,0.0,0,1,1,0.0,0,0,0,1,0,0,0,0,4,8.0,2.0,440.0,0.0,42.0,0.0,55.0,1,0,1,0.25,Асфальтобетонное,Обработанное противогололедными материалами,Разделительная полоса отсутствует,Прямая в плане,Горизонтальный,195.58692457320024,,117.81523523682613,0.0,16.0,0.0,7.0,60.0,footway,residential,8,8811aa7b19fffff
502788627,8811aa7903fffff,8911aa79023ffff,1,0.0,0.0,0,0,1,0.0,0,0,0,1,0,0,1,0,3,4.0,4.0,135.0,0.0,36.0,18.0,33.75,1,1,1,1.0,Асфальтобетонное,Мокрое,Разделительная полоса с барьером в виде металлической конструкции,Прямая в плане,Горизонтальный,155.97394402006952,,103.4292499868774,0.0,14.0,0.0,7.0,60.0,service,forest,8,8811aa7903fffff
502848627,8811aa6145fffff,8911aa6144bffff,1,0.0,0.0,1,1,0,0.0,0,0,0,1,0,0,0,1,4,2.0,1.0,72.0,0.0,25.0,0.0,36.0,1,0,0,0.5,Асфальтобетонное,Заснеженное,Разделительная полоса отсутствует,Прямая в плане,Горизонтальный,356.06103683608325,,209.33389237743253,0.0,2.0,0.0,2.0,60.0,service,residential,8,8811aa6145fffff
502658427,8811aa71b7fffff,8911aa71b63ffff,1,0.0,0.0,0,0,1,0.0,0,1,0,1,0,0,0,1,4,6.0,4.0,230.0,0.0,30.0,10.0,38.333333333333336,1,1,1,0.6666666666666666,Асфальтобетонное,Мокрое,Разделительная полоса с барьером в виде металлической конструкции,Прямая в плане,Горизонтальный,253.10313909890792,,62.58847467027947,2.0,6.0,0.0,2.0,60.0,secondary,grass,8,8811aa71b7fffff
502670227,881181b4d9fffff,891181b4d8fffff,1,0.0,0.0,0,1,0,0.0,0,0,0,0,0,0,1,0,3,3.0,2.0,116.0,0.0,24.0,30.0,38.666666666666664,1,1,0,0.6666666666666666,Асфальтобетонное,Обработанное противогололедными материалами,"Разделительная полоса, выделенная разметкой",Прямая в плане,Горизонтальный,276.2482320963177,,160.0166494085712,0.0,8.0,0.0,7.0,60.0,footway,residential,8,881181b4d9fffff
502694027,8811aa7357fffff,8911aa73573ffff,1,0.0,0.0,0,0,0,0.0,1,0,1,1,1,0,1,0,5,8.0,1.0,177.0,0.0,16.0,14.0,22.125,1,1,1,0.125,"Асфальтобетонное, с поверхностной обработкой",Мокрое,Разделительная полоса с барьером в виде металлической конструкции,Прямая в плане,Горизонтальный,339.3818703039492,,157.32163146890252,0.0,1.0,0.0,1.0,60.0,service,park,8,8811aa7357fffff
502710427,8811aa7b1dfffff,8911aa7b1c7ffff,1,,,0,1,1,,0,0,0,1,0,0,0,0,3,4.0,2.0,148.0,0.0,30.0,0.0,37.0,1,0,1,0.5,Асфальтобетонное,Обработанное противогололедными материалами,Разделительная полоса отсутствует,Прямая в плане,Горизонтальный,,,,,,,,,,,8,8811aa7b1dfffff
502739027,881181b6b3fffff,891181b6b3bffff,1,0.0,0.0,0,1,1,0.0,0,0,0,1,0,0,0,0,4,2.0,1.0,112.0,0.0,40.0,0.0,56.0,1,0,0,0.5,Асфальтобетонное,Заснеженное,Разделительная полоса отсутствует,Прямая в плане,Горизонтальный,148.61734689685636,,70.28520754491504,1.0,8.0,0.0,7.0,60.0,steps,residential,8,881181b6b3fffff
502745027,8811aa6313fffff,8911aa60693ffff,1,0.0,0.0,0,1,0,0.0,0,0,1,1,0,0,1,0,4,2.0,2.0,80.0,0.0,15.0,0.0,40.0,1,0,0,1.0,Асфальтобетонное,Заснеженное,Разделительная полоса отсутствует,Прямая в плане,Горизонтальный,450.59395227531354,,449.4841215088377,0.0,0.0,0.0,0.0,60.0,path,forest,8,8811aa6313fffff
502750827,8811aa7b25fffff,8911aa7b257ffff,1,0.0,0.0,1,1,0,0.0,0,0,0,1,0,0,0,1,2,2.0,1.0,160.0,0.0,20.0,0.0,80.0,1,0,0,0.5,Асфальтобетонное,Заснеженное,Разделительная полоса отсутствует,Прямая в плане,Горизонтальный,196.66558256378147,,168.0903967311976,0.0,3.0,0.0,2.0,60.0,footway,forest,8,8811aa7b25fffff
502752827,8811aa0d0dfffff,8911aa0d0d3ffff,1,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0,1,1,1,2.0,2.0,70.0,60.0,0.0,38.0,35.0,0,1,0,1.0,Асфальтобетонное,Обработанное противогололедными материалами,"Разделительная полоса, выделенная разметкой",Прямая в плане,Конец спуска (начало подъема),1291.0105393931174,,245.52888041595668,0.0,2.0,0.0,2.0,60.0,service,industrial,8,8811aa0d0dfffff
502761027,8811aa6013fffff,8911aa6013bffff,1,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,1,0,5.0,1.0,226.0,27.0,0.0,43.0,45.2,0,1,1,0.2,Асфальтобетонное,Заснеженное,Разделительная полоса с барьером в виде железобетонной конструкции,Прямая в плане,Горизонтальный,3206.069624918175,,3105.170940703041,0.0,0.0,0.0,0.0,60.0,service,forest,8,8811aa6013fffff
502762427,8811aa4493fffff,8911aa4492fffff,1,0.0,0.0,0,0,0,0.0,0,0,0,1,0,0,0,1,1,2.0,2.0,109.0,0.0,82.0,0.0,54.5,1,0,0,1.0,Асфальтобетонное,Со снежным накатом,Разделительная полоса отсутствует,Прямая в плане,Горизонтальный,559.9296488101448,,177.09688530229084,0.0,8.0,0.0,8.0,60.0,service,residential,8,8811aa4493fffff
503064827,881181b741fffff,891181b7417ffff,1,0.0,0.0,0,0,0,0.0,1,0,0,1,0,0,1,0,2,8.0,1.0,236.0,0.0,30.0,10.0,29.5,1,1,1,0.125,Асфальтобетонное,Заснеженное,Разделительная полоса с барьером в виде металлической конструкции,Прямая в плане,Горизонтальный,595.6615537323083,,164.98446591402808,0.0,2.0,0.0,2.0,60.0,service,residential,8,881181b741fffff
502743827,8811aa0023fffff,8911aa00223ffff,1,0.0,0.0,0,0,1,0.0,0,0,0,1,0,0,0,0,4,4.0,1.0,160.0,0.0,20.0,0.0,40.0,1,0,1,0.25,Асфальтобетонное,Заснеженное,Разделительная полоса отсутствует,Прямая в плане,Горизонтальный,181.73001001955305,,107.28532718052324,0.0,13.0,0.0,5.0,60.0,footway,grass,8,8811aa0023fffff
502679827,8811aa4743fffff,8911aa4742bffff,1,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,1,0,2.0,1.0,68.0,10.0,0.0,0.0,34.0,0,0,0,0.5,Асфальтобетонное,Обработанное противогололедными материалами,Разделительная полоса отсутствует,Прямая в плане,Горизонтальный,1421.0424041760475,,312.04522457184476,0.0,0.0,0.0,0.0,60.0,track,forest,8,8811aa4743fffff
502681827,8811aa621dfffff,8911aa621d3ffff,1,0.0,0.0,0,1,1,0.0,0,0,0,1,0,0,1,0,3,2.0,2.0,175.0,0.0,30.0,0.0,87.5,1,0,0,1.0,Асфальтобетонное,Мокрое,Разделительная полоса отсутствует,Прямая в плане,Горизонтальный,259.01399869904645,,70.56983475071019,1.0,6.0,0.0,5.0,60.0,footway,residential,8,8811aa621dfffff
502712427,8811aa7817fffff,8911aa7817bffff,1,0.0,0.0,1,1,1,0.0,0,0,0,1,0,0,1,0,3,2.0,1.0,118.0,0.0,20.0,0.0,59.0,1,0,0,0.5,Асфальтобетонное,Обработанное противогололедными материалами,Разделительная полоса отсутствует,Прямая в плане,Горизонтальный,410.4327022536799,,574.5923736006295,0.0,0.0,0.0,0.0,60.0,service,commercial,8,8811aa7817fffff
502864627,8811aa71e3fffff,8911aa71e33ffff,1,0.0,0.0,1,1,0,0.0,0,0,0,1,0,0,0,0,1,4.0,2.0,136.0,0.0,20.0,0.0,34.0,1,0,1,0.5,Асфальтобетонное,Заснеженное,Разделительная полоса отсутствует,Прямая в плане,Горизонтальный,127.46563825050949,,44.894079753103924,1.0,10.0,0.0,7.0,60.0,footway,residential,8,8811aa71e3fffff
503050027,8811aa4edbfffff,8911aa4edabffff,1,0.0,0.0,0,0,0,0.0,1,0,0,1,1,0,0,0,3,4.0,1.0,152.0,0.0,20.0,0.0,38.0,1,0,1,0.25,Асфальтобетонное,Обработанное противогололедными материалами,Разделительная полоса отсутствует,Прямая в плане,Горизонтальный,335.670384624228,,98.49621046111498,1.0,3.0,0.0,3.0,60.0,residential,grass,8,8811aa4edbfffff
502777027,8811aa45bbfffff,8911aa45bb3ffff,1,1.0,0.0,0,1,1,0.0,0,0,0,1,0,0,0,1,6,4.0,4.0,144.0,0.0,25.0,0.0,36.0,1,0,1,1.0,Асфальтобетонное,Заснеженное,Разделительная полоса отсутствует,Прямая в плане,Горизонтальный,84.18765896665518,,19.111676224296613,2.0,6.0,0.0,3.0,60.0,footway,grass,8,8811aa45bbfffff
502826427,8811aa702dfffff,8911aa702dbffff,1,0.0,0.0,0,0,0,0.0,0,0,0,1,0,0,0,1,1,1.0,1.0,124.0,0.0,46.0,0.0,124.0,1,0,0,1.0,Асфальтобетонное,Обработанное противогололедными материалами,Разделительная полоса отсутствует,Прямая в плане,Горизонтальный,314.1841784873743,,164.1553300984052,0.0,2.0,0.0,2.0,60.0,service,residential,8,8811aa702dfffff
502837427,8811aa788dfffff,8911aa788c7ffff,1,1.0,0.0,1,1,0,0.0,0,0,0,1,0,0,0,1,2,2.0,1.0,128.0,0.0,36.0,0.0,64.0,1,0,0,0.5,Асфальтобетонное,Со снежным накатом,Разделительная полоса отсутствует,Прямая в плане,Горизонтальный,75.1975973747618,,188.29199314743258,1.0,11.0,0.0,4.0,60.0,service,residential,8,8811aa788dfffff
502860027,8811aa7ad5fffff,8911aa7ad57ffff,1,1.0,0.0,0,0,0,0.0,1,0,0,1,0,0,0,0,2,7.0,2.0,290.0,0.0,0.0,10.0,41.42857142857143,0,1,1,0.2857142857142857,Асфальтобетонное,Заснеженное,"Разделительная полоса, выделенная разметкой",Прямая в плане,Горизонтальный,17.475794630624268,,95.89458255676269,5.0,34.0,0.0,8.0,60.0,footway,residential,8,8811aa7ad5fffff
